character,copyright,trigger,core_tags,count,url
nagumo_haruya,inazuma_eleven_(series),"nagumo haruya, inazuma eleven (series)","1boy, yellow eyes, red hair, soccer uniform",293,https://danbooru.donmai.us/posts?tags=nagumo_haruya
nagumo_midori,city_(arawi_keiichi),"nagumo midori, city (arawi keiichi)",,57,https://danbooru.donmai.us/posts?tags=nagumo_midori
nagumo_shinobu,kidou_keisatsu_patlabor,"nagumo shinobu, kidou keisatsu patlabor","1girl, brown hair, long hair, black hair, ponytail, large breasts, uniform, necktie",35,https://danbooru.donmai.us/posts?tags=nagumo_shinobu
nagumo_tetora,ensemble_stars!,"nagumo tetora, ensemble stars!","1boy, orange eyes, yellow eyes, black hair, short hair, red hair, streaked hair, two-tone hair, long sleeves",129,https://danbooru.donmai.us/posts?tags=nagumo_tetora
nagura_setsuko,girls_und_panzer,"nagura setsuko, girls und panzer",,64,https://danbooru.donmai.us/posts?tags=nagura_setsuko
nagusa_(blue_archive),blue_archive,"nagusa (blue archive), blue archive","1girl, grey eyes, colored eyelashes, long hair, white hair, grey hair, very long hair, hair ornament, serafuku, pleated skirt, white skirt, halo, white sailor collar, haori, haori",209,https://danbooru.donmai.us/posts?tags=nagusa_(blue_archive)
nah_(fire_emblem),fire_emblem,"nah (fire emblem), fire emblem","1girl, pointy ears, purple eyes, long hair, green hair, ahoge, twin braids, blunt bangs, brown gloves",235,https://danbooru.donmai.us/posts?tags=nah_(fire_emblem)
nahia_(some1else45),original,"nahia (some1else45), original","1girl, office lady, office lady, horns, green eyes, thick eyebrows, long hair, aqua hair, green hair, blue hair, sidelocks, large breasts, medium breasts, cleavage, legs, white shirt, long sleeves",101,https://danbooru.donmai.us/posts?tags=nahia_(some1else45)
nahida_(genshin_impact),genshin_impact,"nahida (genshin impact), genshin impact","1girl, loli, pointy ears, green eyes, hair between eyes, cross-shaped pupils, symbol-shaped pupils, long hair, white hair, green hair, gradient hair, grey hair, leaf hair ornament, side ponytail, sidelocks, hair ornament, white dress, detached sleeves, toes",6828,https://danbooru.donmai.us/posts?tags=nahida_(genshin_impact)
nahyuta_sahdmadhi,ace_attorney,"nahyuta sahdmadhi, ace attorney","1boy, green eyes, aqua eyes, thick eyebrows, purple hair, very long hair, long hair, single braid, sidelocks, hair intakes, long sleeves, bead necklace, earrings, hoop earrings, forehead mark, forehead jewel, hagoromo, circlet",76,https://danbooru.donmai.us/posts?tags=nahyuta_sahdmadhi
naib_subedar,identity_v,"naib subedar, identity v","1boy, stitched mouth, one eye covered, medium hair",84,https://danbooru.donmai.us/posts?tags=naib_subedar
naidong,original,"naidong, original","1girl, lips, blue eyes, glowing eyes, blue hair, short hair, large breasts, cleavage",36,https://danbooru.donmai.us/posts?tags=naidong
naihe_(female)_(touqi_guaitan),touqi_guaitan,"naihe (female) (touqi guaitan), touqi guaitan",,278,https://danbooru.donmai.us/posts?tags=naihe_(female)_(touqi_guaitan)
naihe_(male)_(touqi_guaitan),touqi_guaitan,"naihe (male) (touqi guaitan), touqi guaitan",,75,https://danbooru.donmai.us/posts?tags=naihe_(male)_(touqi_guaitan)
naihe_(touqi_guaitan)_(female),touqi_guaitan,"naihe (touqi guaitan) (female), touqi guaitan","1girl, heterochromia, white skin, green eyes, black eyes, black hair, long hair, blunt bangs, long sleeves, necklace, facial mark, colored extremities",162,https://danbooru.donmai.us/posts?tags=naihe_(touqi_guaitan)_(female)
naihe_(touqi_guaitan)_(male),touqi_guaitan,"naihe (touqi guaitan) (male), touqi guaitan","1boy, heterochromia, white skin, green eyes, hair between eyes, black eyes, black hair, short hair, black gloves, black sweater, turtleneck sweater, long sleeves, necklace, facial mark",41,https://danbooru.donmai.us/posts?tags=naihe_(touqi_guaitan)_(male)
naila_(shirakami_fubuki),hololive,"naila (shirakami fubuki), hololive","long_hair, pointy_ears, dress, 1girl, very_long_hair, hair_between_eyes, black_dress, red_eyes, virtual_youtuber, twintails, grey_hair, breasts, white_hair, solo, animal_ear_fluff, food, animal_ears, fox_ears",25,https://danbooru.donmai.us/posts?tags=naila_%28shirakami_fubuki%29
nailah_(fire_emblem),fire_emblem,"nailah (fire emblem), fire emblem","1girl, dark-skinned female, wolf ears, wolf tail, lips, green eyes, eyepatch, long hair, purple hair, grey hair, medium breasts, large breasts, tattoo",61,https://danbooru.donmai.us/posts?tags=nailah_(fire_emblem)
naima_(ado),usseewa,"naima (ado), usseewa","1girl, blue eyes, hair between eyes, blue hair, long hair, black hair, very long hair, ponytail, black shirt, long sleeves, black sailor collar",148,https://danbooru.donmai.us/posts?tags=naima_(ado)
naiolo_(exs-tia),kouyoku_senki_exs-tia,"naiolo (exs-tia), kouyoku_senki_exs-tia","muscular, blonde_hair, belt, ahoge, elbow_gloves, black_pants, jewelry, abs, navel, short_sleeves, 1boy, pants, skin_tight, gloves, waist_cape, floating_hair",20,https://danbooru.donmai.us/posts?tags=naiolo_%28exs-tia%29
naishi-chan,original,"naishi-chan, original","1girl, sharp teeth, blue eyes, black hair, very long hair, long hair, medium breasts, hoodie, black legwear, black panties, hood down, hime cut",74,https://danbooru.donmai.us/posts?tags=naishi-chan
naito_mare,chikanoko,"naito mare, chikanoko",,32,https://danbooru.donmai.us/posts?tags=naito_mare
naito_mare_(vtuber),indie_virtual_youtuber,"naito mare (vtuber), indie virtual youtuber","1girl, purple eyes, hair between eyes, white hair, very long hair, long hair, grey hair, braid, hair ribbon, large breasts, cleavage, white shirt, virtual youtuber, virtual youtuber",55,https://danbooru.donmai.us/posts?tags=naito_mare_(vtuber)
naitou,final_fantasy,"naitou, final fantasy",,37,https://danbooru.donmai.us/posts?tags=naitou
naitou-kun,nitro+_chiral,"naitou-kun, nitro+ chiral","1boy, red eyes, long hair, grey hair, antenna hair, headphones",41,https://danbooru.donmai.us/posts?tags=naitou-kun
naitou_maia,hapymaher,"naitou maia, hapymaher","1girl, fang, cat tail, red eyes, hair between eyes, eyes visible through hair, slit pupils, eyelashes, grey hair, medium hair, black hairband, hair intakes, two side up, hair ribbon, collarbone, striped clothes, striped thighhighs, black dress, frilled dress, black ribbon, juliet sleeves, red ribbon, long ribbon, gothic lolita",99,https://danbooru.donmai.us/posts?tags=naitou_maia
naitou_shouko,maria-sama_ga_miteru,"naitou shouko, maria-sama ga miteru",,33,https://danbooru.donmai.us/posts?tags=naitou_shouko
naiz_(master_of_eternity),master_of_eternity,"naiz (master of eternity), master of eternity",,31,https://danbooru.donmai.us/posts?tags=naiz_(master_of_eternity)
naka_(kancolle),kantai_collection,"naka (kancolle), kantai collection","1girl, brown eyes, brown hair, antenna hair, short hair, double bun, serafuku, serafuku",3723,https://danbooru.donmai.us/posts?tags=naka_(kancolle)
naka_kai_ni_(kancolle),kantai_collection,"naka kai ni (kancolle), kantai collection","1girl, brown eyes, brown hair, antenna hair, short hair, double bun, serafuku, serafuku, white gloves, puffy short sleeves",554,https://danbooru.donmai.us/posts?tags=naka_kai_ni_(kancolle)
nakabeni_yua,miru_tights,"nakabeni yua, miru tights","1girl, blue eyes, mole under eye, long hair, blue hair, breasts, feet, legs, ass, school uniform, black pantyhose, white shirt, thighband pantyhose, no shoes, school uniform, pleated skirt, toes, soles",266,https://danbooru.donmai.us/posts?tags=nakabeni_yua
nakagawa_kanon,kami_nomi_zo_shiru_sekai,"nakagawa kanon, kami nomi zo shiru sekai","1girl, pink eyes, pink hair, short hair, antenna hair, hair bow",182,https://danbooru.donmai.us/posts?tags=nakagawa_kanon
nakagawa_nana,love_live!,"nakagawa nana, love live!","1girl, grey eyes, black eyes, glasses, under-rim eyewear, long hair, black hair, twin braids, sidelocks, medium breasts, large breasts, short sleeves",389,https://danbooru.donmai.us/posts?tags=nakagawa_nana
nakagawa_natsuki,hibike!_euphonium,"nakagawa natsuki, hibike! euphonium","1girl, purple eyes, brown hair, long hair, ponytail, kitauji high school uniform, serafuku, kitauji high school uniform, serafuku, blue neckerchief",872,https://danbooru.donmai.us/posts?tags=nakagawa_natsuki
nakahara_(takayama_toshinori),original,"nakahara (takayama toshinori), original","1girl, red eyes, pink hair, short hair, large breasts, ass, school uniform, school uniform, pleated skirt, socks, bow, necktie, short sleeves",81,https://danbooru.donmai.us/posts?tags=nakahara_(takayama_toshinori)
nakahara_chuuya,bungou_stray_dogs,"nakahara chuuya, bungou stray dogs","1boy, blue eyes, hair between eyes, orange hair, medium hair, short hair, brown hair, black suit, black headwear, black jacket, collared shirt, white shirt, hat, black gloves, long sleeves, mafia, mafia",203,https://danbooru.donmai.us/posts?tags=nakahara_chuuya
nakahara_komugi,nurse_witch_komugi-chan,"nakahara komugi, nurse witch komugi-chan","1girl, rabbit ears, pink eyes, pink hair, ahoge, braid",235,https://danbooru.donmai.us/posts?tags=nakahara_komugi
nakahara_mai,higurashi_no_naku_koro_ni,"nakahara mai, higurashi no naku koro ni","1girl, brown eyes, brown hair, long hair",41,https://danbooru.donmai.us/posts?tags=nakahara_mai
nakahara_masaru,bacchikoi!,"nakahara masaru, bacchikoi!",,122,https://danbooru.donmai.us/posts?tags=nakahara_masaru
nakahara_misaki,nhk_ni_youkoso!,"nakahara misaki, nhk ni youkoso!","1girl, brown eyes, short hair, black hair, brown hair, bob cut, long sleeves, raglan sleeves",233,https://danbooru.donmai.us/posts?tags=nakahara_misaki
nakahara_mizuki,lycoris_recoil,"nakahara mizuki, lycoris recoil","1girl, hair between eyes, brown eyes, glasses, red-framed eyewear, over-rim eyewear, brown hair, long hair, sidelocks, large breasts, cleavage, black choker",157,https://danbooru.donmai.us/posts?tags=nakahara_mizuki
nakahara_sumi,kimetsu_no_yaiba,"nakahara sumi, kimetsu no yaiba",,40,https://danbooru.donmai.us/posts?tags=nakahara_sumi
nakai_hisao,katawa_shoujo,"nakai hisao, katawa shoujo",,166,https://danbooru.donmai.us/posts?tags=nakai_hisao
nakaji_uto,kimi_no_koto_ga_dai_dai_dai_dai_daisuki_na_100-nin_no_kanojo,"nakaji uto, kimi no koto ga dai dai dai dai daisuki na 100-nin no kanojo",,34,https://danbooru.donmai.us/posts?tags=nakaji_uto
nakajima_(girls_und_panzer),girls_und_panzer,"nakajima (girls und panzer), girls und panzer","1girl, brown eyes, short hair, brown hair, orange jumpsuit",456,https://danbooru.donmai.us/posts?tags=nakajima_(girls_und_panzer)
nakajima_atsushi_(bungou_stray_dogs),bungou_stray_dogs,"nakajima atsushi (bungou stray dogs), bungou stray dogs","1boy, yellow eyes, purple eyes, grey hair, short hair, black hair, white hair, streaked hair, white shirt, collared shirt, black gloves, fingerless gloves, black necktie, suspenders",120,https://danbooru.donmai.us/posts?tags=nakajima_atsushi_(bungou_stray_dogs)
nakajima_kazuko_(boku_no_himitsu_taiken),boku_no_himitsu_taiken,"nakajima kazuko (boku no himitsu taiken), boku_no_himitsu_taiken","bare_shoulders, collarbone, 1girl, medium_breasts, 1990s_(style), tareme, breasts, very_long_hair, tank_top, braid, covered_nipples, long_sleeves, retro_artstyle, black_eyes, sidelocks",60,https://danbooru.donmai.us/posts?tags=nakajima_kazuko_%28boku_no_himitsu_taiken%29
nakajima_nishiki,world_witches_series,"nakajima nishiki, world witches series","1girl, cat girl, cat ears, cat tail, black eyes, short hair, black hair, medium breasts, navel, military uniform, tanlines",52,https://danbooru.donmai.us/posts?tags=nakajima_nishiki
nakajima_nobuyo,k-on!,"nakajima nobuyo, k-on!",,37,https://danbooru.donmai.us/posts?tags=nakajima_nobuyo
nakajima_sanae,sumomomo_momomo,"nakajima sanae, sumomomo momomo","1girl, blue eyes, glasses, black hair, twin braids, braid, large breasts, thigh boots, thighhighs, elbow gloves, scarf, bondage, ascot",35,https://danbooru.donmai.us/posts?tags=nakajima_sanae
nakajima_youko,juuni_kokuki,"nakajima youko, juuni kokuki","1girl, green eyes, red hair, long hair, ponytail",160,https://danbooru.donmai.us/posts?tags=nakajima_youko
nakajima_yua,hinako_note,"nakajima yua, hinako note","1girl, yellow eyes, very long hair, long hair, black hair, blunt bangs, hair bobbles, small breasts, serafuku, pleated skirt, serafuku, black thighhighs, one side up, heart",38,https://danbooru.donmai.us/posts?tags=nakajima_yua
nakajima_yuuko,genshiken,"nakajima yuuko, genshiken",,31,https://danbooru.donmai.us/posts?tags=nakajima_yuuko
nakajima_yuuto,jock_studio_(blits_games),"nakajima yuuto, jock studio (blits games)","1boy, sweatdrop, upper teeth only, pink eyes, white hair, short hair, thighs, armpits, undercut, muscular male, abs, pectorals, bara",37,https://danbooru.donmai.us/posts?tags=nakajima_yuuto
nakajou_amane,super_heroine_boy,"nakajou amane, super heroine boy",,35,https://danbooru.donmai.us/posts?tags=nakajou_amane
nakajou_tatsuya,super_heroine_boy,"nakajou tatsuya, super heroine boy",,147,https://danbooru.donmai.us/posts?tags=nakajou_tatsuya
nakakouji_ayano,genmukan,"nakakouji ayano, genmukan","1girl, brown eyes, long hair, blonde hair, brown hair, hair bow, flat chest, large breasts, thighs, ass, bondage",42,https://danbooru.donmai.us/posts?tags=nakakouji_ayano
nakamachi_kana,kanamemo,"nakamachi kana, kanamemo",,55,https://danbooru.donmai.us/posts?tags=nakamachi_kana
nakamori_aoko,magic_kaito,"nakamori aoko, magic kaito","1girl, blue eyes, brown hair, long hair, medium hair, long sleeves",215,https://danbooru.donmai.us/posts?tags=nakamori_aoko
nakamura_(ryou),natsuzuka-san_no_himitsu,"nakamura (ryou), natsuzuka-san no himitsu",,30,https://danbooru.donmai.us/posts?tags=nakamura_(ryou)
nakamura_aika,persona,"nakamura aika, persona","1girl, brown eyes, blue hair, short hair, apron, apron",40,https://danbooru.donmai.us/posts?tags=nakamura_aika
nakamura_ayamo,stratos_4,"nakamura ayamo, stratos 4",,48,https://danbooru.donmai.us/posts?tags=nakamura_ayamo
nakamura_kana,nichijou,"nakamura kana, nichijou","1girl, blue eyes, short hair, blue hair, lab coat, pencil skirt, earrings",63,https://danbooru.donmai.us/posts?tags=nakamura_kana
nakamura_misaki,original,"nakamura misaki, original","1girl, ear piercing, red eyes, purple eyes, pink eyes, mole under eye, heart-shaped pupils, long hair, blonde hair, blunt bangs, huge breasts, large breasts, cleavage, thighs, collarbone, school uniform, black thighhighs, collared shirt, pleated skirt, side-tie panties, school uniform, nail polish, pink nails, heart earrings, bracelet, industrial piercing, gyaru, barbell piercing, gyaru",50,https://danbooru.donmai.us/posts?tags=nakamura_misaki
nakamura_yuri,angel_beats!,"nakamura yuri, angel beats!","1girl, green eyes, purple hair, medium hair, short hair, long hair, blunt bangs, hair bow, hairband, shinda sekai sensen uniform, serafuku, shinda sekai sensen uniform, serafuku, black thighhighs, green bow",1315,https://danbooru.donmai.us/posts?tags=nakamura_yuri
nakamura_yuto,raisei_no_ryu_tsukai,"nakamura yuto, raisei no ryu tsukai",,33,https://danbooru.donmai.us/posts?tags=nakamura_yuto
nakamura_yuuichi,goho_mafia!_kajita-kun,"nakamura yuuichi, goho mafia! kajita-kun",,98,https://danbooru.donmai.us/posts?tags=nakamura_yuuichi
nakamura_yuuto,raisei_no_ryuu_tsukai,"nakamura yuuto, raisei_no_ryuu_tsukai","1girl, 1boy, lightning_bolt_hair_ornament, hair_ornament, horns, breasts, lightning_bolt_symbol, tail, gloves, dragon_tail, dragon_horns, dragon_girl, fingerless_gloves, wings, large_breasts, dragon_wings, blonde_hair, sports_bra, age_difference",98,https://danbooru.donmai.us/posts?tags=nakamura_yuuto
nakanishi_aiko,aa_megami-sama,"nakanishi aiko, aa megami-sama",,38,https://danbooru.donmai.us/posts?tags=nakanishi_aiko
